OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
d9c50d15-11b3-4044-aebd-910e9ca11f24,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
d9c50d15-11b3-4044-aebd-910e9ca11f24,2,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
d9c50d15-11b3-4044-aebd-910e9ca11f24,3,2022,Fork Set,2,91.98,183.96,0.0,11.04
d9c50d15-11b3-4044-aebd-910e9ca11f24,4,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
9c3f2f52-f8b7-4d7b-ac78-1f0578929c3a,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
9c3f2f52-f8b7-4d7b-ac78-1f0578929c3a,2,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
0bee1ffa-231f-4648-a78e-1174bd6188cf,1,2021,Chef Knife,2,179.98,359.96,0.0,21.6
0bee1ffa-231f-4648-a78e-1174bd6188cf,2,2111,High-Speed Blender,2,399.98,799.96,0.0,48.0
0bee1ffa-231f-4648-a78e-1174bd6188cf,3,2022,Fork Set,2,91.98,183.96,0.0,11.04
cfe014ac-7f05-438c-bf39-984dad6e8390,1,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
cfe014ac-7f05-438c-bf39-984dad6e8390,2,2111,High-Speed Blender,4,399.98,1599.92,0.0,96.0
cfe014ac-7f05-438c-bf39-984dad6e8390,3,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
7ef13c7f-57a3-4949-848b-d56eb30912fe,1,2121,Bamboo Cutting Board Set,2,91.98,183.96,0.0,11.04
7ef13c7f-57a3-4949-848b-d56eb30912fe,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
7ef13c7f-57a3-4949-848b-d56eb30912fe,3,2041,Serving Platter,4,135.98,543.92,0.0,32.64
a5c7ea41-0e94-414a-9843-788a47b96225,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
a5c7ea41-0e94-414a-9843-788a47b96225,2,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
a5c7ea41-0e94-414a-9843-788a47b96225,3,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
a5c7ea41-0e94-414a-9843-788a47b96225,4,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
d19e71ca-2970-49d2-b596-95496654de64,1,2071,Baking Pan,4,57.98,231.92,0.0,13.92
d19e71ca-2970-49d2-b596-95496654de64,2,2022,Fork Set,3,91.98,275.94,0.0,16.56
d19e71ca-2970-49d2-b596-95496654de64,3,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
423ce756-3de7-4b9a-beea-dc0784dd9277,1,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
423ce756-3de7-4b9a-beea-dc0784dd9277,2,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
423ce756-3de7-4b9a-beea-dc0784dd9277,3,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
b1d24896-1134-4d85-961b-444fb30b9840,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
b1d24896-1134-4d85-961b-444fb30b9840,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
7b4979a9-e388-4253-82aa-7666fd6c500c,1,2022,Fork Set,2,91.98,183.96,0.0,11.04
7b4979a9-e388-4253-82aa-7666fd6c500c,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
9a658630-ee20-4c73-bce0-3056de34b079,1,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
9a658630-ee20-4c73-bce0-3056de34b079,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
