OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
916905bd-02e5-4e8f-8ace-83c0a17e40a2,1,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
916905bd-02e5-4e8f-8ace-83c0a17e40a2,2,3051,Insulated Ski Jacket - Men's,1,299.99,299.99,0.0,26.25
916905bd-02e5-4e8f-8ace-83c0a17e40a2,3,3081,All-Temp Ski Wax Kit,1,79.99,79.99,0.0,7.0
916905bd-02e5-4e8f-8ace-83c0a17e40a2,4,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
ec2a03f3-1bb6-4710-87c0-5083895eb9fb,1,3053,Waterproof Ski Pants,1,249.99,249.99,0.0,21.87
ec2a03f3-1bb6-4710-87c0-5083895eb9fb,2,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
b05073a4-1378-4bd8-8fe2-cef90a550f7f,1,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
b05073a4-1378-4bd8-8fe2-cef90a550f7f,2,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
b05073a4-1378-4bd8-8fe2-cef90a550f7f,3,3091,Freestyle Snowboard - 155cm,1,649.99,649.99,0.0,56.87
b05073a4-1378-4bd8-8fe2-cef90a550f7f,4,3081,All-Temp Ski Wax Kit,1,79.99,79.99,0.0,7.0
5a620c6d-278c-466c-9fba-8c956f1a93a5,1,3051,Insulated Ski Jacket - Men's,2,299.99,599.98,0.0,52.5
5a620c6d-278c-466c-9fba-8c956f1a93a5,2,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
5a620c6d-278c-466c-9fba-8c956f1a93a5,3,3022,Backcountry Explorer XC Skis - 190cm,1,549.99,549.99,0.0,48.12
5a620c6d-278c-466c-9fba-8c956f1a93a5,4,3053,Waterproof Ski Pants,1,249.99,249.99,0.0,21.87
69fced18-4625-4663-9a0c-c85f52ea856d,1,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
69fced18-4625-4663-9a0c-c85f52ea856d,2,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
0015e1eb-2eb1-40d4-9c15-0627c9a42465,1,3042,Aluminum All-Mountain Poles - 115cm,2,99.99,199.98,0.0,17.5
3aea30d7-2f58-49e3-8e0d-2eaa7175602c,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
3aea30d7-2f58-49e3-8e0d-2eaa7175602c,2,3061,Professional Ski Helmet,1,199.99,199.99,0.0,17.5
3aea30d7-2f58-49e3-8e0d-2eaa7175602c,3,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
3aea30d7-2f58-49e3-8e0d-2eaa7175602c,4,3071,Ski Boot Bag - Premium,2,59.99,119.98,0.0,10.5
5f591ac1-a42b-4553-8f46-783a5e739e32,1,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
5f591ac1-a42b-4553-8f46-783a5e739e32,2,3022,Backcountry Explorer XC Skis - 190cm,1,549.99,549.99,0.0,48.12
5f591ac1-a42b-4553-8f46-783a5e739e32,3,3091,Freestyle Snowboard - 155cm,2,649.99,1299.98,0.0,113.75
e03ec92f-9939-41d6-886a-687b4539286e,1,3072,Hand Warmers - 10 Pack,2,14.99,29.98,0.0,2.62
e03ec92f-9939-41d6-886a-687b4539286e,2,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
6c7424e7-2423-43f2-a8cf-2f4a83160d15,1,3013,Beginner's Choice Alpine Skis - 160cm,2,449.99,899.98,0.0,78.75
6c7424e7-2423-43f2-a8cf-2f4a83160d15,2,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
6c7424e7-2423-43f2-a8cf-2f4a83160d15,3,3071,Ski Boot Bag - Premium,2,59.99,119.98,0.0,10.5
c4b8cb57-eb08-40dd-aa47-a09ee588bef9,1,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
c4b8cb57-eb08-40dd-aa47-a09ee588bef9,2,3082,Edge Tuning Tool Set,2,119.99,239.98,0.0,21.0
c4b8cb57-eb08-40dd-aa47-a09ee588bef9,3,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
c4b8cb57-eb08-40dd-aa47-a09ee588bef9,4,3053,Waterproof Ski Pants,2,249.99,499.98,0.0,43.75
8dfd7f05-7896-4e84-988b-6703e78a2e6c,1,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
8dfd7f05-7896-4e84-988b-6703e78a2e6c,2,3071,Ski Boot Bag - Premium,1,59.99,59.99,0.0,5.25
d1582f32-a3ce-429a-84c2-611d58879659,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
5955cdc7-d1f2-4889-88ce-5111a916e977,1,3082,Edge Tuning Tool Set,2,119.99,239.98,0.0,21.0
a0b6076a-2f7b-4bf5-aa09-661c1c01e437,1,3082,Edge Tuning Tool Set,2,119.99,239.98,0.0,21.0
a0b6076a-2f7b-4bf5-aa09-661c1c01e437,2,3022,Backcountry Explorer XC Skis - 190cm,2,549.99,1099.98,0.0,96.25
88865e45-f95d-4f58-9609-0a3fc151d14f,1,3053,Waterproof Ski Pants,2,249.99,499.98,0.0,43.75
88865e45-f95d-4f58-9609-0a3fc151d14f,2,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
ccf88e39-bf13-40dd-93bb-706e6aeaddcb,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
ccf88e39-bf13-40dd-93bb-706e6aeaddcb,2,3081,All-Temp Ski Wax Kit,1,79.99,79.99,0.0,7.0
ccf88e39-bf13-40dd-93bb-706e6aeaddcb,3,3051,Insulated Ski Jacket - Men's,1,299.99,299.99,0.0,26.25
d58adc1c-b8c5-45d6-a821-a4b494f32056,1,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
d58adc1c-b8c5-45d6-a821-a4b494f32056,2,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
dd3edfac-27e3-4c12-8ec5-06e915875a85,1,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
dd3edfac-27e3-4c12-8ec5-06e915875a85,2,3101,Winter Boots - Insulated,1,159.99,159.99,0.0,14.0
2e290897-6f04-485c-8eef-d2ff4581fb5b,1,3021,Nordic Classic XC Skis - 185cm,1,349.99,349.99,0.0,30.62
771761a6-5b43-42b4-9535-5f48b2e70519,1,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
771761a6-5b43-42b4-9535-5f48b2e70519,2,3062,Anti-Fog Ski Goggles,2,129.99,259.98,0.0,22.75
0fdebabc-0881-4ab2-aa01-8155fb2b400f,1,3061,Professional Ski Helmet,2,199.99,399.98,0.0,35.0
0fdebabc-0881-4ab2-aa01-8155fb2b400f,2,3061,Professional Ski Helmet,1,199.99,199.99,0.0,17.5
0fdebabc-0881-4ab2-aa01-8155fb2b400f,3,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
b9931229-73af-46ee-bd1f-024e5abba3a7,1,3072,Hand Warmers - 10 Pack,2,14.99,29.98,0.0,2.62
b9931229-73af-46ee-bd1f-024e5abba3a7,2,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
b9931229-73af-46ee-bd1f-024e5abba3a7,3,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
1507d463-e1a5-42da-b475-8192ee3e50f2,1,3082,Edge Tuning Tool Set,2,119.99,239.98,0.0,21.0
80ce85ba-8983-4a27-84ca-40e0e8755e96,1,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
80ce85ba-8983-4a27-84ca-40e0e8755e96,2,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
80ce85ba-8983-4a27-84ca-40e0e8755e96,3,3092,All-Mountain Snowboard - 158cm,2,799.99,1599.98,0.0,140.0
db0cd743-d3b7-4b2d-8e83-788907014024,1,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
db0cd743-d3b7-4b2d-8e83-788907014024,2,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
692dc931-8b9f-44f9-ac21-57e92648559b,1,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
692dc931-8b9f-44f9-ac21-57e92648559b,2,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
692dc931-8b9f-44f9-ac21-57e92648559b,3,3102,Winter Hiking Boots - Waterproof,1,249.99,249.99,0.0,21.87
692dc931-8b9f-44f9-ac21-57e92648559b,4,3062,Anti-Fog Ski Goggles,1,129.99,129.99,0.0,11.37
df8e104e-1b52-4e9a-a21c-6ac9562c8eac,1,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
df8e104e-1b52-4e9a-a21c-6ac9562c8eac,2,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
df8e104e-1b52-4e9a-a21c-6ac9562c8eac,3,3092,All-Mountain Snowboard - 158cm,2,799.99,1599.98,0.0,140.0
df8e104e-1b52-4e9a-a21c-6ac9562c8eac,4,3053,Waterproof Ski Pants,2,249.99,499.98,0.0,43.75
d74be5d2-00d6-491a-b013-7faa14e806b8,1,3101,Winter Boots - Insulated,1,159.99,159.99,0.0,14.0
d74be5d2-00d6-491a-b013-7faa14e806b8,2,3102,Winter Hiking Boots - Waterproof,2,249.99,499.98,0.0,43.75
d74be5d2-00d6-491a-b013-7faa14e806b8,3,3013,Beginner's Choice Alpine Skis - 160cm,2,449.99,899.98,0.0,78.75
667abf8a-97dc-4384-9ede-e99f5b23a4ac,1,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
667abf8a-97dc-4384-9ede-e99f5b23a4ac,2,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
667abf8a-97dc-4384-9ede-e99f5b23a4ac,3,3092,All-Mountain Snowboard - 158cm,1,799.99,799.99,0.0,70.0
37a03246-43ee-4f86-b214-6953ad797c47,1,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
7a8d2a7d-4256-4db8-8966-a8a7f75cb1cf,1,3062,Anti-Fog Ski Goggles,1,129.99,129.99,0.0,11.37
7a8d2a7d-4256-4db8-8966-a8a7f75cb1cf,2,3013,Beginner's Choice Alpine Skis - 160cm,2,449.99,899.98,0.0,78.75
7a8d2a7d-4256-4db8-8966-a8a7f75cb1cf,3,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
a88fe160-26e6-4e0b-9cde-965bd63566d6,1,3092,All-Mountain Snowboard - 158cm,1,799.99,799.99,0.0,70.0
a88fe160-26e6-4e0b-9cde-965bd63566d6,2,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
